,Date,Open,High,Low,Close,Volume,symbol,exchange
0.116,1632732300000,0.071,0.071067,0.07097,0.071022,230.6564,ETH/BTC,binance
0.117,1632732600000,0.071029,0.071044,0.070919,0.070924,173.5624,ETH/BTC,binance
0.118,1632732900000,0.070923,0.070953,0.070837,0.070948,549.6219,ETH/BTC,binance
0.119,1632733200000,0.070946,0.071143,0.070877,0.071099,390.1438,ETH/BTC,binance
0.12,1632733500000,0.071096,0.071168,0.070961,0.070966,594.9491,ETH/BTC,binance
0.121,1632733800000,0.070963,0.071034,0.07095,0.071013,277.0943,ETH/BTC,binance
0.122,1632734100000,0.071023,0.071139,0.070968,0.071089,276.8099,ETH/BTC,binance
0.123,1632734400000,0.071092,0.07115,0.071046,0.071101,208.1512,ETH/BTC,binance
0.124,1632734700000,0.071096,0.07112,0.071064,0.071117,193.3196,ETH/BTC,binance
0.125,1632735000000,0.071108,0.071161,0.071085,0.071118,233.0142,ETH/BTC,binance
0.126,1632735300000,0.071111,0.071189,0.071003,0.071034,568.109,ETH/BTC,binance
0.127,1632735600000,0.07104,0.071097,0.070977,0.071053,241.6137,ETH/BTC,binance
0.128,1632735900000,0.071045,0.071055,0.070958,0.071019,256.0138,ETH/BTC,binance
0.129,1632736200000,0.07102,0.071026,0.070946,0.070972,188.8219,ETH/BTC,binance
0.13,1632736500000,0.070971,0.071009,0.070888,0.07096,285.7822,ETH/BTC,binance
0.131,1632736800000,0.070959,0.071014,0.070912,0.070968,198.6298,ETH/BTC,binance
0.132,1632737100000,0.07097,0.071007,0.070946,0.07099,149.2708,ETH/BTC,binance
0.133,1632737400000,0.070989,0.071051,0.070891,0.070925,301.9806,ETH/BTC,binance
0.134,1632737700000,0.070924,0.070988,0.070831,0.070831,386.5028,ETH/BTC,binance
0.135,1632738000000,0.070831,0.070888,0.070806,0.07086,304.3383,ETH/BTC,binance
0.136,1632738300000,0.070867,0.070899,0.070823,0.070886,120.6113,ETH/BTC,binance
0.137,1632738600000,0.070888,0.070898,0.070799,0.070825,191.1741,ETH/BTC,binance
0.138,1632738900000,0.070824,0.070876,0.070799,0.07087,176.7448,ETH/BTC,binance
0.139,1632739200000,0.070869,0.070927,0.070828,0.070852,95.4982,ETH/BTC,binance
0.14,1632739500000,0.070849,0.070923,0.070845,0.070878,120.7487,ETH/BTC,binance
0.141,1632739800000,0.070884,0.070893,0.0708,0.070811,93.0747,ETH/BTC,binance
0.142,1632740100000,0.070808,0.070849,0.070755,0.070835,235.172,ETH/BTC,binance
0.143,1632740400000,0.070833,0.070955,0.070808,0.070904,281.4562,ETH/BTC,binance
0.144,1632740700000,0.070901,0.07091,0.070832,0.070841,125.2133,ETH/BTC,binance
0.145,1632741000000,0.070839,0.070857,0.070609,0.070775,579.4368,ETH/BTC,binance
0.146,1632741300000,0.07077,0.070816,0.070739,0.070759,216.0113,ETH/BTC,binance
0.147,1632741600000,0.070761,0.070839,0.070737,0.070838,136.2795,ETH/BTC,binance
0.148,1632741900000,0.070838,0.070839,0.070774,0.070823,116.1498,ETH/BTC,binance
0.149,1632742200000,0.070825,0.070839,0.070643,0.070649,366.7245,ETH/BTC,binance
0.15,1632742500000,0.07066,0.070758,0.070633,0.070704,192.2281,ETH/BTC,binance
0.151,1632742800000,0.070697,0.070766,0.070682,0.070719,111.2652,ETH/BTC,binance
0.152,1632743100000,0.07072,0.070843,0.07072,0.070752,170.8245,ETH/BTC,binance
0.153,1632743400000,0.070754,0.070778,0.0707,0.070713,323.5283,ETH/BTC,binance
0.154,1632743700000,0.07071,0.070731,0.070669,0.070692,107.4949,ETH/BTC,binance
0.155,1632744000000,0.070686,0.070752,0.070303,0.070439,836.9454,ETH/BTC,binance
0.156,1632744300000,0.070442,0.070673,0.070425,0.070638,443.1614,ETH/BTC,binance
0.157,1632744600000,0.070635,0.070685,0.070545,0.07059,322.1415,ETH/BTC,binance
0.158,1632744900000,0.070588,0.070724,0.070542,0.070718,240.0698,ETH/BTC,binance
0.159,1632745200000,0.070718,0.070772,0.070676,0.070741,134.5893,ETH/BTC,binance
0.16,1632745500000,0.070741,0.070777,0.070706,0.070738,151.4542,ETH/BTC,binance
0.161,1632745800000,0.070743,0.070779,0.07053,0.070618,752.2973,ETH/BTC,binance
0.162,1632746100000,0.070607,0.070627,0.070532,0.070556,125.3225,ETH/BTC,binance
0.163,1632746400000,0.070557,0.070608,0.070503,0.07055,165.4667,ETH/BTC,binance
0.164,1632746700000,0.070551,0.070575,0.070507,0.070545,415.7395,ETH/BTC,binance
0.165,1632747000000,0.070546,0.070644,0.070541,0.070587,340.9511,ETH/BTC,binance
0.166,1632747300000,0.070589,0.070659,0.070586,0.0706,200.3634,ETH/BTC,binance
0.167,1632747600000,0.070597,0.070717,0.070589,0.070697,379.2453,ETH/BTC,binance
0.168,1632747900000,0.070708,0.070766,0.070683,0.070699,180.2353,ETH/BTC,binance
0.169,1632748200000,0.070699,0.070722,0.070651,0.070697,238.9969,ETH/BTC,binance
0.17,1632748500000,0.070693,0.070766,0.070646,0.070671,246.3398,ETH/BTC,binance
0.171,1632748800000,0.070677,0.07072,0.070668,0.0707,104.9308,ETH/BTC,binance
0.172,1632749100000,0.070702,0.070807,0.070682,0.070684,195.0912,ETH/BTC,binance
0.173,1632749400000,0.070682,0.07075,0.070631,0.070667,282.3142,ETH/BTC,binance
0.174,1632749700000,0.070666,0.07069,0.070506,0.07054,291.5598,ETH/BTC,binance
0.175,1632750000000,0.070539,0.070612,0.070509,0.070513,293.5276,ETH/BTC,binance
0.176,1632750300000,0.070514,0.070616,0.0705,0.070574,224.7075,ETH/BTC,binance
0.177,1632750600000,0.070574,0.070614,0.070549,0.07058,154.9508,ETH/BTC,binance
0.178,1632750900000,0.070589,0.070624,0.070546,0.070559,145.8611,ETH/BTC,binance
